0_14.jpg,Fish_Pose_or_Matsyasana_,78.33012,147.20845,-117.14137,67.5818,159.10481,-109.65407,67.04242,160.11629,-109.63224,66.41728,160.92665,-109.749374,70.57367,159.21571,-143.15373,71.91947,161.16806,-143.14783,73.35731,163.21072,-143.17447,75.663605,167.24573,-41.339397,84.79017,170.30637,-182.89401,91.81753,144.04897,-86.12585,95.352005,145.99722,-127.09761,167.77536,159.8575,89.4708,166.03174,173.49704,-248.59921,289.3135,194.19086,134.70976,292.53406,213.66994,-268.414,377.71423,212.87871,80.40494,391.56357,228.3805,-266.6933,398.5752,219.54375,75.05872,413.06876,241.21065,-311.71457,398.53915,215.0841,41.047516,414.47385,230.63644,-307.00195,392.16785,213.26155,61.812706,407.1329,225.81622,-267.2562,414.16003,176.43436,119.8285,412.17142,186.90363,-119.1544,570.0875,184.3742,155.04892,584.8241,195.11368,-56.99185,718.1737,209.55542,267.64078,738.9232,207.66045,81.80359,740.16376,226.58705,270.12897,760.75525,223.44365,87.51245,757.2085,168.26402,183.22066,782.23083,163.92303,-19.873346
0_151.jpg,Fish_Pose_or_Matsyasana_,65.976555,198.30646,-61.193417,62.29635,199.25667,-56.42598,62.051804,199.40067,-56.42644,61.798386,199.47589,-56.461536,62.671227,199.88669,-67.398964,62.565197,200.56529,-67.41603,62.48267,201.26088,-67.48378,62.525776,202.79904,-30.038176,63.560085,205.19148,-77.06958,69.062225,199.91954,-50.345,69.27372,201.32803,-64.03323,85.12298,209.21472,10.430072,81.61403,218.46657,-90.658905,104.93494,226.34033,28.217663,98.580154,241.09695,-90.30748,119.02589,238.39345,0.737641,119.83745,255.48201,-80.198395,123.37117,241.3682,-3.6394715,124.61878,261.50305,-88.56381,124.126396,238.80899,-15.391391,126.63107,257.51846,-93.37349,122.58888,238.62538,-6.515615,124.81129,254.91275,-81.71936,136.42126,217.41525,31.513382,137.67632,224.01653,-31.38772,165.79225,217.97473,83.40786,176.82332,226.45569,17.313015,196.3299,225.88593,145.84982,211.07681,230.1786,81.1887,200.61108,229.81822,150.35997,215.1946,233.64839,86.46382,208.66623,217.80038,132.80215,223.76028,223.09248,58.735535
0_248.jpg,Fish_Pose_or_Matsyasana_,120.78205,240.37561,9.523283,106.99589,243.8738,19.124762,106.464066,242.54652,19.182018,105.885864,241.16264,19.060446,108.10983,249.74605,-0.011262241,108.31253,253.3506,-0.06453439,108.58517,256.9274,-0.1904208,110.34271,249.42805,77.74356,113.86705,269.25027,-1.8556821,132.38834,240.16658,36.10865,133.68176,248.98434,13.542834,178.23322,257.8796,147.128,178.72542,278.7804,-46.68781,274.36572,246.5507,183.20981,291.85956,277.87076,-74.43558,263.93964,234.72324,156.92883,230.85222,237.11154,-82.304276,260.4926,234.01169,156.67769,215.91795,221.38605,-95.88559,248.26607,224.76721,148.34029,201.93147,230.49231,-82.18753,249.93651,225.50212,150.9389,208.12311,233.47859,-74.61672,370.09094,233.99092,55.259186,368.52695,247.31699,-54.866467,467.96353,223.56105,-3.7914968,451.86874,231.22438,-149.04733,563.7255,236.52803,-80.1276,562.2253,268.6714,-154.7526,575.1067,241.70406,-90.30887,578.8532,280.44077,-154.36688,596.79565,237.66605,-153.94841,597.76587,261.4501,-205.60193
0_365.jpg,Fish_Pose_or_Matsyasana_,49.63059,90.20774,-30.893257,42.21887,95.05482,-32.798782,41.63565,95.15031,-32.708775,41.02138,95.155624,-32.707172,44.25449,95.30398,-41.673824,44.937393,95.78414,-41.610264,45.676678,96.22158,-41.639,45.256134,94.00308,-18.772194,51.14396,93.836555,-57.25066,56.794006,85.198326,-21.646189,59.303802,86.27099,-32.74806,94.90758,94.30721,42.0427,89.13117,75.52864,-100.991005,149.86757,119.43895,89.475685,138.03294,114.98236,-100.06398,172.5239,120.07743,85.60434,162.03069,116.82155,-81.93765,178.85492,121.088326,83.30225,168.14075,118.10895,-90.616646,177.57082,115.920746,69.92939,166.62968,117.34016,-95.36782,174.83305,113.80643,79.184944,164.46019,117.528984,-82.21288,215.20909,113.67789,55.500324,212.73561,104.55155,-55.146755,307.5207,110.93064,62.627476,306.3105,108.96997,-51.693886,390.37802,113.55626,128.884,399.12772,114.817085,-1.096314,401.59894,119.42738,131.06854,411.04288,121.05094,0.6368016,414.08838,94.71633,77.67027,428.0576,94.045494,-58.432495
0_418.jpg,Fish_Pose_or_Matsyasana_,348.99295,258.25232,-116.05922,351.8185,266.24396,-116.52439,350.51376,268.53036,-116.48269,349.28522,270.84442,-116.44662,354.93103,260.71246,-109.63025,355.9725,258.7139,-109.67555,356.97223,256.70908,-109.66664,345.89194,273.13055,-92.5807,356.03036,253.7811,-65.05607,341.5661,258.10107,-106.00464,345.73206,250.98483,-97.973724,325.53268,271.138,-98.98398,327.6872,233.59048,-11.657877,284.46265,273.54977,-89.348885,285.807,211.76894,-2.6485286,250.29329,277.4961,-100.80639,259.83246,188.23598,-10.090637,243.27892,282.0847,-113.820366,257.185,179.94771,-3.268928,242.14131,277.97467,-116.72064,256.99527,178.45413,-19.927633,243.66873,275.67432,-102.99565,256.00952,183.01122,-17.152775,246.71945,287.63852,-30.16133,246.67241,267.94687,30.631823,202.1838,267.369,-15.976418,202.35269,254.02473,52.302696,150.11002,244.97733,40.88101,158.4963,241.8034,110.597595,141.5864,243.57903,45.777683,151.31207,243.29912,115.19558,134.41864,226.98633,13.977081,144.17468,230.61104,90.739975
0_429.jpg,Fish_Pose_or_Matsyasana_,244.37723,177.12831,-118.39827,245.67303,182.21173,-118.3458,244.92052,183.57816,-118.33111,244.22209,184.97052,-118.29181,247.02325,178.85475,-111.742836,247.32263,177.6734,-111.73988,247.59273,176.49995,-111.7212,240.80263,186.56131,-99.807365,245.11855,174.92712,-70.40928,239.25284,177.07718,-111.14147,241.1374,172.63882,-102.722664,223.25893,185.98279,-102.137085,223.95845,163.93832,-21.777985,195.78632,187.18369,-100.824554,196.56624,150.29639,-11.213799,172.31017,190.45663,-116.96058,176.21022,136.08145,-20.532984,167.91943,193.07219,-130.49287,173.76312,130.99158,-13.255636,166.87744,191.8388,-132.30911,172.74571,130.6997,-30.204569,167.61147,190.40062,-118.83454,172.76717,133.82979,-27.349907,170.7132,198.54276,-28.441889,170.88548,187.1916,28.732555,136.57387,182.21321,-2.3395143,137.02757,177.9065,54.86825,99.77634,168.3277,48.60272,105.34573,168.85739,112.00254,94.11603,167.8812,52.44758,100.98472,169.84972,116.660835,88.29842,155.84853,18.34494,93.47598,161.42134,90.85655
0_489.jpg,Fish_Pose_or_Matsyasana_,264.8896,83.06117,-75.35194,271.3438,86.02745,-77.91967,272.31628,88.16632,-77.875244,273.2958,90.34616,-77.99392,269.20416,81.641014,-58.780117,268.76175,80.77128,-58.749294,268.20068,79.93505,-58.79115,275.10468,100.09238,-73.17133,268.96506,87.03878,14.458328,262.34747,92.385414,-74.15417,259.93747,87.438286,-48.1935,254.00885,125.729645,-80.28166,249.10822,102.2346,54.876854,302.18338,124.54309,-50.43625,273.82788,107.608986,97.23422,289.58298,118.72819,85.86454,287.7711,99.601944,77.29781,288.0525,115.76387,91.667755,292.29874,98.73121,74.373,279.94067,116.651886,95.26276,290.92572,97.92886,66.008095,280.2134,119.36902,89.55536,288.9269,100.1041,72.72171,161.78645,130.4389,-51.312744,163.91049,117.03081,51.422615,106.49359,129.58904,-27.52755,102.66279,126.4723,79.14187,58.405983,135.56293,33.09527,56.877064,134.45392,137.24585,49.476032,143.15039,38.140793,48.19827,140.57498,140.79616,43.836773,116.10369,7.267448,43.154823,116.6515,118.864006
0_490.jpg,Fish_Pose_or_Matsyasana_,52.976322,202.28595,-75.81156,50.209732,212.24332,-70.22725,50.404957,213.65906,-70.11002,50.53888,214.98935,-70.14488,51.596985,210.62703,-95.35561,52.584854,211.41258,-95.31683,53.599174,212.1353,-95.285545,59.542667,221.3481,-35.067398,63.006874,217.51993,-145.35318,61.610542,201.10393,-59.694996,63.1526,200.8263,-91.77363,106.78935,220.33505,50.765972,103.21558,192.70802,-212.3508,152.40747,165.0761,72.59723,155.70222,132.88113,-219.14851,184.18211,102.39379,61.71781,199.96716,67.828094,-198.07004,187.62471,88.69869,75.49858,211.79886,54.566605,-226.5118,188.05266,85.75517,50.78147,206.73357,48.243004,-215.30081,188.25749,89.67923,52.922108,205.38278,54.515892,-193.01186,229.50627,210.979,81.77635,229.86714,197.59143,-81.55805,309.75052,155.0476,128.19458,303.13263,149.99207,-45.381187,388.81598,104.69731,196.13269,394.7701,98.15481,7.24017,403.94397,103.0164,199.4256,413.16806,98.116035,8.68077,397.5024,66.88767,163.74629,403.9853,61.28933,-38.90546
0_503.jpg,Fish_Pose_or_Matsyasana_,557.92285,203.81245,-63.969894,565.06177,205.47118,-72.557304,565.0653,204.20425,-72.57871,565.1218,203.0071,-72.70402,564.1471,207.5064,-71.11144,563.8152,207.26796,-71.17291,563.4349,207.07863,-71.18963,558.75635,195.2336,-91.353424,557.0359,199.88551,-81.473434,548.4631,195.19568,-66.76468,548.42847,196.09045,-64.22784,504.34125,169.27452,-127.07987,495.78403,187.71194,-36.389477,414.38885,202.29707,-125.99049,401.1355,211.64558,-28.624886,330.27905,221.9098,-123.389946,323.21927,225.23521,-26.750734,312.27527,228.3129,-147.35757,304.4683,228.80338,-29.796478,306.9736,228.77205,-147.42831,305.35095,231.15388,-51.35089,310.9258,225.86249,-126.73161,311.44528,229.02502,-36.884956,329.5045,179.55612,-45.71753,329.4013,192.0821,46.56553,210.59975,196.54462,69.89003,205.6667,201.74725,115.67539,96.855644,203.6989,184.98727,92.82907,212.11319,212.49751,83.05352,208.63007,193.21306,76.76175,217.54135,218.66699,63.067543,189.71921,147.0752,63.764805,197.1388,168.46364
10.jpg,Fish_Pose_or_Matsyasana_,481.7023,191.36008,-97.74247,480.90335,201.27507,-106.0866,478.42047,202.0736,-106.140274,476.1292,203.07823,-106.2891,484.23157,201.30943,-79.009926,484.3731,200.91743,-79.01382,484.4933,200.64374,-78.76178,461.63104,202.46829,-113.88204,472.90518,201.65347,9.451613,467.64453,185.17068,-101.2546,472.63318,182.88594,-66.61608,400.85672,204.67387,-205.50212,402.79367,165.98933,78.07528,297.02216,235.3125,-213.87418,302.02686,195.6213,76.834305,210.66351,197.6524,-189.21913,219.61989,185.30429,6.4828587,183.6617,198.5315,-214.88867,193.10959,185.29411,0.7056396,186.02415,184.66077,-214.75458,197.43617,184.24359,-28.728144,198.96906,184.75388,-186.34396,209.76027,183.59015,-7.1417227,224.90976,209.05045,-94.89898,230.51053,185.03558,95.65435,87.229645,244.07188,-210.04095,122.86261,174.09831,138.2208,223.18155,255.88983,9.625734,222.66338,220.76512,255.7599,256.11377,248.78618,41.734158,248.99706,219.91412,271.40475,239.70728,283.74002,137.67429,229.45557,250.44211,345.14624
